📽电影轮播📽,#genre#
CCTV-4, http://36.105.100.208:35455/gaoma/cctv4k.m3u8
CCTV-4, http://iptv.0564.org:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-4, http://mh0.asia:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-4, http://3501776.xyz:35455/itv/1000000005000265004.m3u8?cdn=ystenlive
CCTV-4, https://api.olelive.com/dis/live/CCTV4HD/hls.m3u8
CCTV-4, http://60.29.124.66:6080/hls/15/index.m3u8
CCTV-5, http://183.94.1.118:8801/tsfile/live/0005_1.m3u8
CCTV-5, http://120.192.226.35:8009/hls/503/index.m3u8
CCTV-5, http://123.182.60.29:9002/hls/7/index.m3u8
CCTV-5, http://58.17.48.228:808/hls/5/index.m3u8
CCTV-5, http://61.138.128.226:19901/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5, http://36.105.100.208:35455/gaoma/cctv5.m3u8
CCTV-5, http://iptv.0564.org:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5, http://mh0.asia:35455/itv/1000000005000265005.m3u8?cdn=ystenlive
CCTV-5, http://3501776.xyz:35455/gaoma/cctv5.m3u8
CCTV-5, https://api.olelive.com/dis/live/CCTV5HD/hls.m3u8
CCTV-5+, http://123.182.60.29:9002/hls/17/index.m3u8
CCTV-5+, http://www.douzhicloud.site:35455/gaoma/cctv5p.m3u8
CCTV-5+, http://61.138.128.226:19901/tsfile/live/1006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-5+, http://36.105.100.208:35455/gaoma/cctv5p.m3u8
CCTV-5+, http://iptv.0564.org:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+, http://mh0.asia:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+, http://3501776.xyz:35455/itv/1000000005000265016.m3u8?cdn=ystenlive
CCTV-5+, https://api.olelive.com/dis/live/CCTV5PHD/hls.m3u8
CCTV-5+, http://116.77.32.59:8277/streams/d/cctv5a/playlist.m3u8
CCTV-5+, http://175.171.30.26:5111/hls/441492211/index.m3u8
CCTV-6, http://183.94.1.118:8801/tsfile/live/0006_1.m3u8
CCTV-6, http://120.192.226.35:8009/hls/6/index.m3u8
CCTV-6, http://123.182.60.29:9002/hls/6/index.m3u8
CCTV-6, http://58.17.48.228:808/hls/6/index.m3u8
CCTV-6, http://61.138.128.226:19901/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-6, http://36.105.100.208:35455/gaoma/cctv6.m3u8
CCTV-6, http://iptv.0564.org:35455/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV-6, http://mh0.asia:35455/itv/1000000005000265006.m3u8?cdn=ystenlive
CCTV-6, https://api.olelive.com/dis/live/CCTV6HD/hls.m3u8
CCTV-6, http://116.77.32.59:8277/streams/d/cctv6/playlist.m3u8
CCTV-7, http://183.94.1.118:8801/tsfile/live/0007_1.m3u8
CCTV-7, http://120.192.226.35:8009/hls/504/index.m3u8
CCTV-7, http://123.182.60.29:9002/hls/9/index.m3u8
CCTV-7, http://61.138.128.226:19901/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-7, http://36.105.100.208:35455/gaoma/cctv7.m3u8
CCTV-7, http://iptv.0564.org:35455/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV-7, http://mh0.asia:35455/itv/1000000005000265007.m3u8?cdn=ystenlive
CCTV-7, https://api.olelive.com/dis/live/CCTV7HD/hls.m3u8
CCTV-7, http://60.29.124.66:6080/hls/18/index.m3u8
CCTV-7, http://175.171.30.26:5111/hls/337212636/index.m3u8
CCTV-8, http://183.94.1.118:8801/tsfile/live/0008_1.m3u8
CCTV-8, http://120.192.226.35:8009/hls/8/index.m3u8
CCTV-8, http://123.182.60.29:9002/hls/8/index.m3u8
CCTV-8, http://58.17.48.228:808/hls/8/index.m3u8
CCTV-8, http://61.138.128.226:19901/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-8, http://36.105.100.208:35455/gaoma/cctv8k_36m.m3u8
CCTV-8, http://iptv.0564.org:35455/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV-8, http://mh0.asia:35455/itv/1000000005000265008.m3u8?cdn=ystenlive
CCTV-8, http://3501776.xyz:35455/gaoma/cctv8.m3u8
CCTV-8, https://api.olelive.com/dis/live/CCTV8HD/hls.m3u8
CCTV-9, http://183.94.1.118:8801/tsfile/live/0009_1.m3u8
CCTV-9, http://120.192.226.35:8009/hls/509/index.m3u8
CCTV-9, http://123.182.60.29:9002/hls/51/index.m3u8
CCTV-9, http://58.17.48.228:808/hls/9/index.m3u8
CCTV-9, http://61.138.128.226:19901/tsfile/live/0009_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-9, http://36.105.100.208:35455/gaoma/cctv9.m3u8
CCTV-9, http://iptv.0564.org:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV-9, http://mh0.asia:35455/itv/1000000005000265009.m3u8?cdn=ystenlive
CCTV-9, http://3501776.xyz:35455/gaoma/cctv9.m3u8
CCTV-9, https://api.olelive.com/dis/live/CCTV9HD/hls.m3u8
CCTV-10, http://183.94.1.118:8801/tsfile/live/0010_1.m3u8
CCTV-10, http://120.192.226.35:8009/hls/506/index.m3u8
CCTV-10, http://123.182.60.29:9002/hls/10/index.m3u8
CCTV-10, http://58.17.48.228:808/hls/10/index.m3u8
CCTV-10, http://61.138.128.226:19901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-10, http://36.105.100.208:35455/gaoma/cctv10.m3u8
CCTV-10, http://iptv.0564.org:35455/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV-10, http://mh0.asia:35455/itv/1000000005000265010.m3u8?cdn=ystenlive
CCTV-10, http://3501776.xyz:35455/gaoma/cctv10.m3u8
CCTV-10, https://api.olelive.com/dis/live/CCTV10HD/hls.m3u8
CCTV-11, http://183.94.1.118:8801/tsfile/live/0011_1.m3u8
CCTV-11, http://120.192.226.35:8009/hls/11/index.m3u8
CCTV-11, http://123.182.60.29:9002/hls/11/index.m3u8
CCTV-11, http://61.138.128.226:19901/tsfile/live/0011_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-11, http://36.105.100.208:35455/gaoma/cctv11.m3u8
CCTV-11, http://iptv.0564.org:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-11, http://mh0.asia:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-11, http://3501776.xyz:35455/itv/1000000005000265011.m3u8?cdn=ystenlive
CCTV-11, https://api.olelive.com/dis/live/CCTV11HD/hls.m3u8
CCTV-11, http://60.29.124.66:6080/hls/22/index.m3u8
CCTV-12, http://183.94.1.118:8801/tsfile/live/0012_1.m3u8
CCTV-12, http://120.192.226.35:8009/hls/507/index.m3u8
CCTV-12, http://123.182.60.29:9002/hls/12/index.m3u8
CCTV-12, http://61.138.128.226:19901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-12, http://36.105.100.208:35455/gaoma/cctv12.m3u8
CCTV-12, http://iptv.0564.org:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV-12, http://mh0.asia:35455/itv/1000000005000265012.m3u8?cdn=ystenlive
CCTV-12, http://3501776.xyz:35455/gaoma/cctv12.m3u8
CCTV-12, https://api.olelive.com/dis/live/CCTV12HD/hls.m3u8
CCTV-12, http://175.171.30.26:5111/hls/397332519/index.m3u8
CCTV-13, http://183.94.1.118:8801/tsfile/live/0013_1.m3u8
CCTV-13, http://120.192.226.35:8009/hls/13/index.m3u8
CCTV-13, http://123.182.60.29:9002/hls/13/index.m3u8
CCTV-13, http://61.163.181.78:9901/tsfile/live/0013_1.m3u8
CCTV-13, http://61.138.128.226:19901/tsfile/live/0013_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-13, http://36.105.100.208:35455/gaoma/cctv13.m3u8
CCTV-13, http://iptv.0564.org:35455/gaoma/cctv13.m3u8
CCTV-13, http://3501776.xyz:35455/gaoma/cctv13.m3u8
CCTV-13, https://api.olelive.com/dis/live/CCTV13HD/hls.m3u8
CCTV-13, http://60.29.124.66:6080/hls/23/index.m3u8
CCTV-14, http://183.94.1.118:8801/tsfile/live/0014_1.m3u8
CCTV-14, http://113.56.95.69:53765/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14, http://123.182.60.29:9002/hls/14/index.m3u8
CCTV-14, http://58.17.48.228:808/hls/14/index.m3u8
CCTV-14, http://61.138.128.226:19901/tsfile/live/0015_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14, http://222.173.108.238:352/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-14, http://36.105.100.208:35455/gaoma/cctv14.m3u8
CCTV-14, http://iptv.0564.org:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-14, http://mh0.asia:35455/itv/1000000005000265013.m3u8?cdn=ystenlive
CCTV-14, http://3501776.xyz:35455/gaoma/cctv14.m3u8
CCTV-15, http://183.94.1.118:8801/tsfile/live/0015_1.m3u8
CCTV-15, http://120.192.226.35:8009/hls/15/index.m3u8
CCTV-15, http://123.182.60.29:9002/hls/15/index.m3u8
CCTV-15, http://61.138.128.226:19901/tsfile/live/0019_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV-15, http://36.105.100.208:35455/gaoma/cctv15.m3u8
CCTV-15, http://iptv.0564.org:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15, http://mh0.asia:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15, http://3501776.xyz:35455/itv/1000000005000265014.m3u8?cdn=ystenlive
CCTV-15, https://api.olelive.com/dis/live/CCTV15HD/hls.m3u8
CCTV-15, http://60.29.124.66:6080/hls/26/index.m3u8
CCTV-16, http://58.17.48.228:808/hls/25/index.m3u8
CCTV-16, http://36.105.100.208:35455/gaoma/cctv16.m3u8
CCTV-16, http://iptv.0564.org:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16, http://mh0.asia:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16, http://xxx.504900.xyz:35455/itv/1000000006000233002.m3u8?cdn=ystenlive
CCTV-16, https://api.olelive.com/dis/live/CCTV16HD/hls.m3u8
CCTV-16, http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv16
CCTV-16, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4332&tk=23a9aca1f79f
CCTV-16, http://58.221.214.82:9901/tsfile/live/0002_2.m3u8?key=txiptv&playlive=1&authid=0
CCTV-16, http://219.135.180.210:18888/hls/31/index.m3u8
CCTV-17, http://36.105.100.208:35455/gaoma/cctv17.m3u8
CCTV-17, http://iptv.0564.org:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV-17, http://mh0.asia:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV-17, http://3501776.xyz:35455/itv/1000000005000265015.m3u8?cdn=ystenlive
CCTV-17, https://api.olelive.com/dis/live/CCTV17HD/hls.m3u8
CCTV-17, http://113.118.15.210:808/hls/35/index.m3u8
CCTV-17, http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv17
CCTV-17, http://kkk.jjjj.jiduo.me/api.php?n=tttt&id=4821&tk=23a9aca1f79f
CCTV-17, http://120.238.94.10:9901/tsfile/live/1048_1.m3u8
CCTV-17, http://58.19.43.46:9901/tsfile/live/1047_1.m3u8
CETV1, http://139.129.231.228/rtp/239.21.2.7:5002
CETV2, http://139.129.231.228/rtp/239.21.2.8:5002
CETV4, http://139.129.231.228/rtp/239.21.1.222:5002
👉咪咕👈,#genre#
CCTV1,
http://php.jdshipin.com/TVOD/iptv.php?id=rthk33
CCTV1,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv1
CCTV2,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv2
CCTV3,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv3
CCTV4,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv4
CCTV4欧洲,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv4o
CCTV5+,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv5p
CCTV6,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv6
CCTV7,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv7
CCTV8,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv8
CCTV9,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv9
CCTV10,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv10
CCTV11,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv11
CCTV12,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv12
CCTV13,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv13
CCTV14,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv14
CCTV15,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv15
CCTV16,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv16
CCTV17,
http://211.101.234.24:866/aishang/migu.php/migu.php?id=cctv17
CCTV1,http://goo.bkpcp.top/mg/cctv1
CCTV2,http://goo.bkpcp.top/mg/cctv2
CCTV3,http://goo.bkpcp.top/mg/cctv3
CCTV4,http://goo.bkpcp.top/mg/cctv4
CCTV5,http://goo.bkpcp.top/mg/cctv5
CCTV5+,http://goo.bkpcp.top/mg/cctv5p
CCTV6,http://goo.bkpcp.top/mg/cctv6
CCTV7,http://goo.bkpcp.top/mg/cctv7
CCTV8,http://goo.bkpcp.top/mg/cctv8
CCTV9,http://goo.bkpcp.top/mg/cctv9
CCTV10,http://goo.bkpcp.top/mg/cctv10
CCTV11,http://goo.bkpcp.top/mg/cctv11
CCTV12,http://goo.bkpcp.top/mg/cctv12
CCTV13,http://goo.bkpcp.top/mg/cctv13
CCTV14,http://goo.bkpcp.top/mg/cctv14
CCTV15,http://goo.bkpcp.top/mg/cctv15
CCTV17,http://goo.bkpcp.top/mg/cctv17
中央新影-发现之旅,http://goo.bkpcp.top/mg/fxzl
中央新影-老故事,http://goo.bkpcp.top/mg/lgs
中央新影-中学生,http://goo.bkpcp.top/mg/zxs
CGTN纪录,http://goo.bkpcp.top/mg/cgtnjl
CGTN西语,http://goo.bkpcp.top/mg/cgtne
CGTN阿语,http://goo.bkpcp.top/mg/cgtna
CGTN法语,http://goo.bkpcp.top/mg/cgtnf
CGTN俄语,http://goo.bkpcp.top/mg/cgtnr
东方卫视,http://goo.bkpcp.top/mg/dfws
吉林卫视,http://goo.bkpcp.top/mg/jlws
青海卫视,http://goo.bkpcp.top/mg/qhws
陕西卫视,http://goo.bkpcp.top/mg/sxws
湖北卫视,http://goo.bkpcp.top/mg/hubws
江西卫视,http://goo.bkpcp.top/mg/jxws
江苏卫视,http://goo.bkpcp.top/mg/jsws
广东卫视,http://goo.bkpcp.top/mg/gdws
大湾区卫视,http://goo.bkpcp.top/mg/dwqws
海南卫视,http://goo.bkpcp.top/mg/hinws
四海钓鱼,http://goo.bkpcp.top/mg/shdy
江苏教育,http://goo.bkpcp.top/mg/jsjy
山东教育,http://goo.bkpcp.top/mg/sdjy
游戏风云,http://goo.bkpcp.top/mg/yxfy
欢笑剧场,http://goo.bkpcp.top/mg/hxjc
CCTV1,http://119.91.33.253/migu.php?id=cctv1 
CCTV2,http://119.91.33.253/migu.php?id=cctv2 
CCTV3,http://119.91.33.253/migu.php?id=cctv3 
CCTV4,http://119.91.33.253/migu.php?id=cctv4 
CCTV5,http://119.91.33.253/migu.php?id=cctv5 
CCTV5+,http://119.91.33.253/migu.php?id=cctv5p 
CCTV6,http://119.91.33.253/migu.php?id=cctv6 
CCTV7,http://119.91.33.253/migu.php?id=cctv7 
CCTV8,http://119.91.33.253/migu.php?id=cctv8 
CCTV9,http://119.91.33.253/migu.php?id=cctv9 
CCTV10,http://119.91.33.253/migu.php?id=cctv10 
CCTV11,http://119.91.33.253/migu.php?id=cctv11 
CCTV12,http://119.91.33.253/migu.php?id=cctv12 
CCTV13,http://119.91.33.253/migu.php?id=cctv13 
CCTV14,http://119.91.33.253/migu.php?id=cctv14 
CCTV15,http://119.91.33.253/migu.php?id=cctv15 
CCTV17,http://119.91.33.253/migu.php?id=cctv17


CCTV1,http://z.b.bkpcp.top/m.php?id=cctv1
CCTV2,http://z.b.bkpcp.top/m.php?id=cctv2
CCTV3,http://z.b.bkpcp.top/m.php?id=cctv3
CCTV4,http://z.b.bkpcp.top/m.php?id=cctv4
CCTV5,http://z.b.bkpcp.top/m.php?id=cctv5
CCTV5+,http://z.b.bkpcp.top/m.php?id=cctv5p
CCTV6,http://z.b.bkpcp.top/m.php?id=cctv6
CCTV7,http://z.b.bkpcp.top/m.php?id=cctv7
CCTV8,http://z.b.bkpcp.top/m.php?id=cctv8
CCTV9,http://z.b.bkpcp.top/m.php?id=cctv9
CCTV10,http://z.b.bkpcp.top/m.php?id=cctv10
CCTV11,http://z.b.bkpcp.top/m.php?id=cctv11
CCTV12,http://z.b.bkpcp.top/m.php?id=cctv12
CCTV13,http://z.b.bkpcp.top/m.php?id=cctv13
CCTV14,http://z.b.bkpcp.top/m.php?id=cctv14
CCTV15,http://z.b.bkpcp.top/m.php?id=cctv15
CCTV17,http://z.b.bkpcp.top/m.php?id=cctv17
中央新影-发现之旅,http://z.b.bkpcp.top/m.php?id=fxzl
中央新影-老故事,http://z.b.bkpcp.top/m.php?id=lgs
中央新影-中学生,http://z.b.bkpcp.top/m.php?id=zxs
CGTN纪录,http://z.b.bkpcp.top/m.php?id=cgtnjl
CGTN西语,http://z.b.bkpcp.top/m.php?id=cgtne
CGTN阿语,http://z.b.bkpcp.top/m.php?id=cgtna
CGTN法语,http://z.b.bkpcp.top/m.php?id=cgtnf
CGTN俄语,http://z.b.bkpcp.top/m.php?id=cgtnr
东方卫视,http://z.b.bkpcp.top/m.php?id=dfws
吉林卫视,http://z.b.bkpcp.top/m.php?id=jlws
青海卫视,http://z.b.bkpcp.top/m.php?id=qhws
陕西卫视,http://z.b.bkpcp.top/m.php?id=sxws
湖北卫视,http://z.b.bkpcp.top/m.php?id=hubws
江西卫视,http://z.b.bkpcp.top/m.php?id=jxws
江苏卫视,http://z.b.bkpcp.top/m.php?id=jsws
广东卫视,http://z.b.bkpcp.top/m.php?id=gdws
大湾区卫视,http://z.b.bkpcp.top/m.php?id=dwqws
海南卫视,http://z.b.bkpcp.top/m.php?id=hinws
四海钓鱼,http://z.b.bkpcp.top/m.php?id=shdy
江苏教育,http://z.b.bkpcp.top/m.php?id=jsjy
山东教育,http://z.b.bkpcp.top/m.php?id=sdjy
游戏风云,http://z.b.bkpcp.top/m.php?id=yxfy
欢笑剧场,http://z.b.bkpcp.top/m.php?id=hxjc
CHC动作电影,http://z.b.bkpcp.top/m.php?id=dzdy
CHC家庭影院,http://z.b.bkpcp.top/m.php?id=jtyy

CCTV1m,http://150.158.112.123/公众号~玉玉软件库/mgg.php?id=mg24hty
CCTV2n ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv2
CCTV3n,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv3
CCTV4n,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv4
CCTV4n,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv4a
CCTV4,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv4o
CCTV5,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv5
CCTV5+,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv5p
CCTV6,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv6
CCTV7,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv7
CCTV8,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv8
CCTV9,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv9
CCTV10,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv10
CCTV11,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv11
CCTV12,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv12
CCTV13,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv13
CCTV14,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv14
CCTV15,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv15
CCTV17,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cctv17
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=fxzl
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=lgs
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=zxs
CGTN,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtn
CGTN,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtnjl
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtne
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtnf
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtna
CCTV,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cgtnr

东方卫视x,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=dfws
重庆卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=HQws
吉林卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jlws
辽宁卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=lnws
内蒙古卫视  ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=nmws
宁夏卫视x   ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=nxws
甘肃卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gsws
青海卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=qhws
陕西卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=sxws
山东卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=sdws
河南卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hnws
湖北卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hubws
湖南卫视x   ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hunws
江西卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jxws
江苏卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsws
东南卫视x   ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=dnws
海峡卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hxws
广东卫视x   ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gdws
大湾区卫视  ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=dwqws
广西卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gxws
云南卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=ynws
贵州卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gzws
新疆卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=xjws
西藏卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=xzws
海南卫视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hinws
四海钓鱼,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=shdy
CHC动作电影 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=chcdzdy
CHC家庭影院 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=chcjtdy
东方影视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=dfys
上海新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=shxwzh
上海第一财,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=dycj
上视纪实人文,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=shjsrw
上海外语,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=shics
法治天地,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=fztd
劲爆体育,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jbty
魅力足球,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=mlzq
乐游    ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=ly
欢笑剧场,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hxjc
七彩戏剧,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=qcxj
游戏风云,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=yxfy
临洮电视台,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=lttv
江苏城市,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jscs
江苏综艺,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jszy
江苏影视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsys
江苏公共新闻,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsggxw
江苏国际,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsgj
江苏教育,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsjy
江苏体育休闲,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jstyxx
优漫卡通,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=ymkt
南京新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=njxwzh
南京教科,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=njkj
南京十八,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=njsb
淮安新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=haxwzh
连云港新闻综合   ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=lygxwzh
苏州新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=szxwzh
泰州新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=tzxwzh
宿迁新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=sqxwzh
徐州新闻综合,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=xzxwzh
广东影视,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gdys
嘉佳卡通,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jjkt
未知1,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hllmc1
未知2,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hllmc29
未知3,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hllmc30

24小时亚洲杯频道 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=24hyzb
CBA经典  ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=cbajd
掼蛋精英赛,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gdjys
高清大片 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=gqdp
和平精英赛事 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hpjxss
红色轮播台,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=hslbt
经典动画大集合    ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jddhdjh
经典深圳旁边电影  ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jdxgdy
军事迷必看大片    ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=jsdp
历届春晚回顾 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=ljcwhg
咪咕24小时体育台  ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=mg24hty
玫瑰轮播台,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=mglbt
NBA经典 ,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=nbajd
欧洲足球风云,http://150.158.112.123/公众号~玉玉软件库/migu.php?id=ozzqfy
